roll,pitch,yaw,ax,ay,az,wx,wy,wz,x_q,y_q,z_q,w_q,roll_xi,pitch_yi,yaw_zi,velocity_y
5.228388, -3.828542, -8.843918, 0.009766,-0.143555, 0.897949, 3.356934, -3.479004, 27.587891, 0.042877, 0.036785,-0.075459,-0.995547,-0.091253,-0.066821,0.154355, 0.091708
5.202261, -3.740753, -9.650739, 0.350098,0.155762, 1.248535, 3.967285, 6.042480, 32.043457, 0.042455, 0.036305,-0.082512,-0.995023,-0.090797,-0.065288,0.168437, 0.099999
5.357509, -3.630338, -10.253756, 0.167969,-0.303223, 1.033691, 3.112793, 1.403809, 34.423828, 0.043698, 0.035688,-0.087745,-0.994544,-0.093506,-0.063361,0.178962, 0.105643
5.454422, -3.530877, -10.859997, -0.124512,-0.215332, 0.852539, -8.178711, 2.685547, 31.372070, 0.044433, 0.035135,-0.093018,-0.994052,-0.095198,-0.061625,0.189543, 0.113090
5.596693, -3.472525, -11.739202, 0.116211,0.339355, 1.248047, -3.662109, -1.098633, 33.020020, 0.045448, 0.035094,-0.100624,-0.993266,-0.097681,-0.060607,0.204888, 0.122122
5.664227, -3.419599, -12.420564, 0.184570,-0.317383, 0.970703, 10.620117, -0.549316, 37.292480, 0.045874, 0.034969,-0.106532,-0.992635,-0.098859,-0.059683,0.216780, 0.130355
5.632364, -3.387662, -13.094232, 0.019043,0.106934, 0.974121, -8.239746, -2.563477, 35.095215, 0.045424, 0.034930,-0.112390,-0.992011,-0.098303,-0.059126,0.228537, 0.131390
5.709079, -3.269963, -13.817549, 0.014160,-0.095703, 1.129883, 1.159668, 1.281738, 37.719727, 0.045991, 0.034278,-0.118680,-0.991274,-0.099642,-0.057072,0.241162, 0.146026
5.745785, -3.177174, -14.825764, 0.120117,-0.289062, 0.996582, 9.765625, 3.723145, 41.564941, 0.046110, 0.033920,-0.127429,-0.990194,-0.100283,-0.055452,0.258758, 0.152335
5.686259, -3.195056, -15.578258, 0.111328,0.130371, 1.105957, -5.187988, -5.126953, 39.367676, 0.045351, 0.034307,-0.133938,-0.989357,-0.099244,-0.055764,0.271892, 0.156438
5.572303, -3.313780, -16.332538, 0.164551,-0.021484, 1.049316, 6.164551, 1.098633, 38.085938, 0.043993, 0.035489,-0.140428,-0.988476,-0.097255,-0.057836,0.285057, 0.163942
5.381291, -3.385884, -17.251789, 0.088379,-0.004883, 0.983398, 7.446289, 0.305176, 36.315918, 0.041966, 0.036214,-0.148380,-0.987376,-0.093921,-0.059095,0.301101, 0.171928
5.274515, -3.482442, -17.924863, 0.114746,-0.033691, 0.947754, 5.004883, -4.577637, 35.461426, 0.040701, 0.037147,-0.154169,-0.986507,-0.092058,-0.060780,0.312848, 0.178277
5.157397, -3.509862, -18.582899, 0.101562,-0.055176, 0.987305, 0.366211, -1.770020, 35.522461, 0.039441, 0.037453,-0.159858,-0.985641,-0.090014,-0.061259,0.324333, 0.184669
5.004092, -3.477942, -19.451563, 0.099609,0.050781, 1.111328, 1.220703, -3.112793, 34.851074, 0.037886, 0.037253,-0.167388,-0.984458,-0.087338,-0.060702,0.339494, 0.190801
4.817970, -3.526721, -20.097215, 0.099609,0.031250, 0.963867, 4.272461, -2.014160, 33.508301, 0.036004, 0.037603,-0.172973,-0.983550,-0.084089,-0.061553,0.350763, 0.187987
4.694217, -3.592269, -20.694887, 0.078613,-0.026367, 1.014648, 1.159668, 1.892090, 31.005859, 0.034642, 0.038160,-0.178115,-0.982659,-0.081930,-0.062697,0.361194, 0.195313
4.553449, -3.632333, -21.437078, 0.088379,-0.059570, 1.025879, 0.183105, 0.183105, 28.930664, 0.033123, 0.038500,-0.184507,-0.981518,-0.079473,-0.063396,0.374148, 0.200034
4.433132, -3.559139, -21.955022, 0.083008,-0.025879, 1.043945, -0.610352, 1.403809, 28.076172, 0.032042, 0.037825,-0.189010,-0.980723,-0.077373,-0.062119,0.383187, 0.203759
4.363676, -3.579412, -22.462112, 0.118164,-0.078125, 1.022461, -3.540039, 0.000000, 26.245117, 0.031245, 0.038022,-0.193364,-0.979892,-0.076161,-0.062473,0.392038, 0.206177
4.571165, -3.474862, -23.112231, 0.001465,0.129395, 1.132812, -0.244141, 5.371094, 24.780273, 0.032985, 0.037666,-0.198892,-0.978742,-0.079782,-0.060648,0.403385, 0.216763
4.662962, -3.333906, -23.608093, 0.050781,-0.254395, 0.997070, 3.295898, 7.263184, 25.634766, 0.033858, 0.036769,-0.203151,-0.977871,-0.081384,-0.058188,0.412039, 0.217789
4.632661, -3.202715, -24.021051, 0.001465,-0.152344, 0.934082, -1.281738, 0.488281, 21.179199, 0.033706, 0.035718,-0.206735,-0.977164,-0.080855,-0.055898,0.419246, 0.214259
4.684617, -3.017629, -24.388198, 0.003906,-0.025391, 1.057129, -1.586914, 6.103516, 9.948730, 0.034377, 0.034345,-0.209923,-0.976510,-0.081762,-0.052668,0.425654, 0.216469
4.699978, -2.857531, -24.485366, 0.023926,-0.021973, 1.024414, 4.699707, 8.789062, 2.197266, 0.034776, 0.033039,-0.210810,-0.976350,-0.082030,-0.049873,0.427350, 0.217278
4.537589, -2.693227, -24.450575, -0.011719,-0.030762, 1.024902, 4.577637, 4.699707, -2.685547, 0.033707, 0.031330,-0.210622,-0.976484,-0.079196,-0.047006,0.426743, 0.208305
4.410423, -2.535708, -24.323801, 0.080566,-0.138672, 0.928711, 4.821777, 7.202148, -5.615234, 0.032948, 0.029718,-0.209635,-0.976772,-0.076976,-0.044256,0.424530, 0.204794
4.200601, -2.378284, -24.148598, 0.044434,-0.020508, 0.976074, 2.441406, 3.417969, -9.460449, 0.031492, 0.027945,-0.208251,-0.977169,-0.073314,-0.041509,0.421473, 0.201787
4.032276, -2.248080, -23.901096, -0.003418,-0.036133, 1.053223, 0.549316, 7.324219, -13.610840, 0.030352, 0.026463,-0.206224,-0.977676,-0.070376,-0.039236,0.417153, 0.200313
3.870567, -2.132569, -23.560679, 0.017578,-0.055664, 1.029297, -0.061035, 4.333496, -18.920898, 0.029257, 0.025100,-0.203393,-0.978338,-0.067554,-0.037220,0.411211, 0.195294
3.673067, -1.935883, -22.975942, -0.003906,-0.040039, 0.992676, 0.183105, 0.976562, -23.925781, 0.028039, 0.022928,-0.198501,-0.979431,-0.064107,-0.033788,0.401006, 0.188803
3.532849, -1.870484, -22.453760, -0.019531,-0.009277, 1.028809, -0.671387, 2.380371, -28.503418, 0.027055, 0.022003,-0.194083,-0.980365,-0.061660,-0.032646,0.391892, 0.183312
3.473216, -1.757265, -21.871608, -0.034668,-0.032227, 0.983398, 1.037598, 3.967285, -31.494141, 0.026843, 0.020797,-0.189143,-0.981362,-0.060619,-0.030670,0.381732, 0.176278
3.492913, -1.684457, -21.115521, 0.004883,-0.020996, 1.045410, -0.427246, -0.122070, -29.968262, 0.027265, 0.020027,-0.182681,-0.982590,-0.060963,-0.029399,0.368535, 0.168368
3.697167, -1.730484, -20.549116, -0.027832,-0.187988, 0.880371, -7.995605, 3.479004, -30.456543, 0.029045, 0.020604,-0.177773,-0.983427,-0.064528,-0.030203,0.358650, 0.164296
3.855022, -1.654200, -20.006493, 0.046387,0.176270, 1.244629, -4.577637, 8.239746, -28.686523, 0.030614, 0.020050,-0.173109,-0.984223,-0.067283,-0.028871,0.349179, 0.166278
3.923546, -1.695386, -19.284481, 0.042969,-0.263672, 0.873535, 7.629395, 7.019043, -29.541016, 0.031269, 0.020310,-0.166880,-0.985272,-0.068479,-0.029590,0.336578, 0.160125
3.740243, -1.582013, -18.738115, -0.104004,0.172852, 1.055664, 5.310059, 2.624512, -27.893066, 0.029949, 0.018926,-0.162246,-0.986114,-0.065280,-0.027611,0.327042, 0.145870
3.815929, -1.509249, -18.213765, -0.123535,-0.163574, 0.915527, -7.019043, 1.892090, -28.442383, 0.030788, 0.018266,-0.157742,-0.986831,-0.066601,-0.026341,0.317890, 0.151327
3.881833, -1.447143, -17.519191, -0.003906,-0.051270, 1.015625, 1.647949, -5.371094, -27.465820, 0.031549, 0.017631,-0.151767,-0.987755,-0.067751,-0.025257,0.305768, 0.144127
3.999848, -1.434463, -16.996135, -0.111328,-0.270508, 0.919434, -0.305176, 3.173828, -28.015137, 0.032664, 0.017529,-0.147242,-0.988406,-0.069811,-0.025036,0.296639, 0.146154
4.005696, -1.370364, -16.454455, -0.159668,0.182129, 1.071289, -1.281738, 0.305176, -28.564453, 0.032877, 0.016829,-0.142588,-0.989093,-0.069913,-0.023917,0.287184, 0.140966
3.903644, -1.326940, -15.760019, -0.038574,0.063965, 1.090332, 2.014160, 4.272461, -27.038574, 0.032149, 0.016133,-0.136620,-0.989970,-0.068131,-0.023159,0.275064, 0.138337
3.902721, -1.305524, -15.256090, -0.054199,-0.184570, 1.029297, 3.601074, 4.882812, -27.770996, 0.032236, 0.015805,-0.132271,-0.990563,-0.068115,-0.022786,0.266269, 0.132426
3.807619, -1.350589, -14.761328, 0.053711,-0.051758, 1.019043, -4.394531, -6.042480, -25.329590, 0.031431, 0.015949,-0.127993,-0.991149,-0.066455,-0.023572,0.257634, 0.125734
4.363868, -1.290625, -14.014368, 0.113770,-0.483887, 1.379395, -16.235352, 14.587402, -32.409668, 0.036413, 0.015815,-0.121472,-0.991801,-0.076164,-0.022526,0.244597, 0.155291
4.582826, -1.326466, -13.335207, -0.056641,0.007324, 1.082031, -5.126953, -3.845215, -35.156250, 0.038366, 0.016130,-0.115549,-0.992429,-0.079985,-0.023151,0.232743, 0.147905
4.496579, -1.420998, -12.624114, 0.075684,-0.085449, 1.029297, 6.225586, 3.662109, -39.245605, 0.037627, 0.016628,-0.109367,-0.993150,-0.078480,-0.024801,0.220332, 0.140150
4.568241, -1.397858, -11.621990, 0.011719,-0.083008, 1.013672, 2.075195, 4.577637, -39.062500, 0.038413, 0.016161,-0.100676,-0.994046,-0.079731,-0.024397,0.202842, 0.129654
4.718389, -1.415848, -10.846316, -0.014648,-0.064941, 1.184082, -4.394531, 0.854492, -41.259766, 0.039810, 0.016180,-0.093917,-0.994652,-0.082351,-0.024711,0.189304, 0.122073
4.781961, -1.430685, -10.047096, 0.002930,-0.396973, 1.034668, -7.324219, 4.333496, -44.860840, 0.040463, 0.016079,-0.086963,-0.995260,-0.083461,-0.024970,0.175355, 0.115410
4.730589, -1.401026, -8.946970, -0.015137,-0.309082, 0.946289, 2.380371, -0.183105, -43.518066, 0.040189, 0.015397,-0.077422,-0.996069,-0.082564,-0.024453,0.156154, 0.102883
4.550833, -1.299375, -8.126658, -0.023438,0.047852, 1.041992, 7.141113, 2.136230, -42.541504, 0.038798, 0.014115,-0.070350,-0.996668,-0.079427,-0.022678,0.141837, 0.094933
4.561618, -1.154769, -7.317159, -0.030762,-0.062012, 1.058594, 0.671387, 6.896973, -42.053223, 0.039071, 0.012588,-0.063357,-0.997146,-0.079615,-0.020155,0.127709, 0.087698
4.448938, -0.977442, -6.230829, -0.030762,-0.059082, 1.034180, 5.004883, 6.469727, -42.541504, 0.038293, 0.010620,-0.053974,-0.997751,-0.077649,-0.017060,0.108748, 0.075721
4.284416, -0.827676, -5.418762, -0.051270,-0.149902, 0.945801, 3.540039, 3.723145, -42.907715, 0.036996, 0.008977,-0.046966,-0.998171,-0.074777,-0.014446,0.094575, 0.066016
4.150009, -0.692091, -4.612898, -0.024414,-0.063477, 1.085449, 3.479004, -1.220703, -42.602539, 0.035935, 0.007488,-0.039999,-0.998525,-0.072431,-0.012079,0.080510, 0.056334
4.108902, -0.704690, -3.518655, 0.020508,-0.045898, 1.046387, 1.159668, 1.098633, -43.212891, 0.035643, 0.007243,-0.030461,-0.998874,-0.071714,-0.012299,0.061412, 0.043419
4.290292, -0.627188, -2.680185, -0.017578,-0.084961, 1.001953, -2.319336, 4.028320, -44.006348, 0.037292, 0.006343,-0.023165,-0.999016,-0.074880,-0.010946,0.046778, 0.033430
4.402942, -0.695927, -1.837247, 0.035645,-0.130371, 1.009277, -1.953125, 4.455566, -44.982910, 0.038311, 0.006684,-0.015787,-0.999119,-0.076846,-0.012146,0.032066, 0.023048
4.422600, -0.605913, -0.982515, 0.079590,-0.152832, 0.992188, 3.906250, 5.554199, -44.555664, 0.038538, 0.005614,-0.008363,-0.999206,-0.077189,-0.010575,0.017148, 0.012399
4.425803, -0.479496, 0.220330, -0.033691,0.132324, 1.254883, 3.356934, 5.371094, -45.837402, 0.038620, 0.004107,0.002083,-0.999243,-0.077245,-0.008369,-0.003845, -0.002864
4.399868, -0.460414, 1.075222, -0.071289,-0.175781, 1.123047, 8.911133, 4.882812, -44.555664, 0.038422, 0.003655,0.009530,-0.999209,-0.076792,-0.008036,-0.018766, -0.014601
4.105343, -0.551108, 1.934023, -0.022949,-0.016602, 0.846191, 2.563477, -5.615234, -46.447754, 0.035894, 0.004201,0.017038,-0.999202,-0.071652,-0.009619,-0.033755, -0.025567
3.973215, -0.491208, 3.099989, -0.079102,0.138672, 1.009766, -2.990723, -1.708984, -46.508789, 0.034769, 0.003345,0.027181,-0.999020,-0.069346,-0.008573,-0.054105, -0.042217
3.955389, -0.482755, 3.981951, -0.046875,0.041016, 1.125000, 6.408691, 3.723145, -46.875000, 0.034636, 0.003009,0.034866,-0.998787,-0.069035,-0.008426,-0.069498, -0.054566
3.959427, -0.462953, 4.869410, -0.071289,-0.248535, 1.043457, 2.258301, 6.286621, -47.485352, 0.034686, 0.002566,0.042595,-0.998487,-0.069105,-0.008080,-0.084987, -0.066701
3.791992, -0.394475, 6.036172, 0.041504,-0.071777, 0.962891, -1.647949, -0.793457, -46.081543, 0.033220, 0.001694,0.052736,-0.998054,-0.066183,-0.006885,-0.105351, -0.081527
3.548497, -0.311798, 6.911274, -0.004395,-0.036133, 1.020996, 0.366211, 3.356934, -45.837402, 0.031069, 0.000848,0.060331,-0.997695,-0.061933,-0.005442,-0.120624, -0.092255
3.509611, -0.288165, 7.779601, 0.069336,0.012207, 1.103516, 0.061035, 2.868652, -45.654297, 0.030722, 0.000430,0.067882,-0.997220,-0.061254,-0.005029,-0.135780, -0.104567
3.571287, -0.196520, 8.992202, -0.057617,-0.023926, 1.090332, 0.549316, 2.197266, -47.973633, 0.031199, -0.000734,0.078406,-0.996433,-0.062331,-0.003430,-0.156944, -0.121725
3.405699, -0.170574, 9.894098, -0.082520,-0.007812, 1.037109, -0.427246, 0.244141, -47.729492, 0.029734, -0.001080,0.086241,-0.995830,-0.059441,-0.002977,-0.172685, -0.132375
3.355128, -0.097855, 10.758707, -0.048340,-0.011719, 1.058594, 1.037598, -0.854492, -44.860840, 0.029226, -0.001895,0.093734,-0.995166,-0.058558,-0.001708,-0.187775, -0.143812
3.269854, -0.157140, 11.861408, -0.049805,-0.016602, 1.093750, 1.586914, 3.784180, -43.334961, 0.028520, -0.001585,0.103322,-0.994238,-0.057070,-0.002743,-0.207021, -0.158734
3.253220, -0.101878, 12.677932, -0.046875,-0.076660, 0.974609, 1.525879, 2.563477, -43.273926, 0.028310, -0.002251,0.110391,-0.993482,-0.056779,-0.001778,-0.221272, -0.168568
3.207857, 0.047740, 13.493079, -0.030762,-0.052246, 1.085449, 0.793457, 1.464844, -43.151855, 0.027747, -0.003702,0.117420,-0.992688,-0.055988,0.000833,-0.235499, -0.179211
2.949840, -0.041729, 14.600284, -0.020508,0.051758, 1.091309, 1.586914, 1.037598, -44.982910, 0.025577, -0.002910,0.127034,-0.991564,-0.051484,-0.000728,-0.254823, -0.184737
2.730019, 0.019307, 15.444164, -0.028320,0.033203, 0.962891, 2.990723, 3.417969, -44.494629, 0.023583, -0.003368,0.134326,-0.990651,-0.047648,0.000337,-0.269552, -0.186720
2.595393, -0.012431, 16.275275, 0.043945,-0.018066, 1.020996, -1.586914, 5.615234, -43.579102, 0.022434, -0.003098,0.141518,-0.989677,-0.045298,-0.000217,-0.284057, -0.199508
2.380449, 0.137490, 17.355745, -0.018066,-0.005371, 0.940430, 2.746582, 5.920410, -41.748047, 0.020353, -0.004320,0.150822,-0.988342,-0.041547,0.002400,-0.302915, -0.209786
2.194186, 0.312583, 18.131391, -0.021484,0.017578, 1.073730, 0.366211, 6.896973, -40.344238, 0.018478, -0.005710,0.157486,-0.987332,-0.038296,0.005456,-0.316452, -0.219652
2.011083, 0.412567, 18.873575, -0.030762,0.068848, 1.252441, 3.540039, 4.577637, -37.414551, 0.016721, -0.006428,0.163871,-0.986319,-0.035100,0.007201,-0.329406, -0.223873
1.497472, 0.418834, 19.723273, -0.012695,0.182129, 1.035645, 18.005371, 1.403809, -29.907227, 0.012248, -0.005839,0.171207,-0.985142,-0.026136,0.007310,-0.344236, -0.192968
0.996762, 0.404850, 20.257416, 0.027832,0.200195, 1.017578, 16.357422, 0.549316, -27.954102, 0.007941, -0.005007,0.175822,-0.984377,-0.017397,0.007066,-0.353559, -0.165048
0.556712, 0.389367, 20.766581, -0.008789,0.223145, 1.052246, 12.573242, -1.098633, -26.245117, 0.004166, -0.004218,0.180213,-0.983610,-0.009716,0.006796,-0.362445, -0.145379
0.096589, 0.316288, 21.400895, 0.052734,0.193848, 1.083496, 7.934570, -2.319336, -24.780273, 0.000316, -0.002869,0.185671,-0.982608,-0.001686,0.005520,-0.373516, -0.113040
-0.212926, 0.293574, 21.865799, 0.009277,0.181641, 1.028809, 5.676270, -0.488281, -23.986816, -0.002310, -0.002163,0.189663,-0.981844,0.003716,0.005124,-0.381630, -0.115376
-0.456051, 0.228611, 22.292877, 0.056641,0.185547, 1.059082, 3.662109, -1.647949, -22.216797, -0.004290, -0.001188,0.193323,-0.981125,0.007960,0.003990,-0.389084, -0.093995
-0.649451, 0.127866, 22.698197, 0.038086,0.157227, 1.023438, 1.464844, -2.746582, -20.935059, -0.005776, 0.000021,0.196789,-0.980429,0.011335,0.002232,-0.396158, -0.090308
-0.823714, -0.032822, 23.154995, 0.043457,0.100098, 1.040527, -3.051758, -2.441406, -15.075684, -0.006984, 0.001723,0.200686,-0.979629,0.014377,-0.000573,-0.404131, -0.068561
-0.953304, -0.204693, 23.386009, 0.068359,0.085449, 1.037109, 0.671387, -5.371094, -10.375977, -0.007784, 0.003435,0.202646,-0.979215,0.016638,-0.003573,-0.408163, -0.066154
-1.069443, -0.382067, 23.543841, 0.082031,0.075195, 1.037598, 0.610352, -1.525879, -7.812500, -0.008456, 0.005168,0.203976,-0.978926,0.018665,-0.006668,-0.410918, -0.050281
-1.266531, -0.611347, 23.726848, 0.057129,0.064453, 1.022949, 0.671387, -4.516602, -5.981445, -0.009719, 0.007493,0.205506,-0.978579,0.022105,-0.010670,-0.414112, -0.042489
-1.329149, -0.859615, 23.775941, 0.043457,0.041992, 1.040527, -1.831055, -5.004883, -0.427246, -0.009804, 0.009729,0.205894,-0.978477,0.023198,-0.015003,-0.414968, -0.037779
-1.413455, -1.075171, 23.746368, 0.039551,0.033203, 1.041504, -1.342773, -5.065918, 2.685547, -0.010140, 0.011719,0.205608,-0.978512,0.024669,-0.018765,-0.414452, -0.000000
-1.565739, -1.380911, 23.622284, 0.075195,0.044434, 1.006348, -0.305176, -6.042480, 5.371094, -0.010907, 0.014591,0.204491,-0.978699,0.027327,-0.024101,-0.412287, -0.000000
5.812461, -2.604823, 61.487760, 0.174316,0.411621, 0.985840, 37.719727, 1.403809, -0.244141, 0.055169, -0.006402,0.511402,-0.857545,-0.101447,-0.045463,-1.073164, -0.000000
5.042073, -2.349625, 61.559293, -0.025391,0.433105, 1.060547, 15.808105, 13.183594, -1.281738, 0.048264, -0.004907,0.511910,-0.857668,-0.088001,-0.041009,-1.074412, -1.164625
4.566549, -2.314037, 61.598116, 0.023926,0.430664, 1.122070, 18.188477, 4.638672, -1.647949, 0.044545, -0.003064,0.512209,-0.857700,-0.079701,-0.040388,-1.075090, -0.991996
4.127453, -2.250726, 61.619965, 0.090820,0.468262, 1.113281, 13.854980, -3.845215, -0.183105, 0.040976, -0.001584,0.512369,-0.857786,-0.072038,-0.039283,-1.075471, -0.934982
3.610774, -2.183260, 61.670543, 0.063477,0.455566, 1.075195, 13.183594, 6.896973, -3.173828, 0.036807, 0.000205,0.512739,-0.857755,-0.063020,-0.038105,-1.076354, -0.908138
3.298680, -2.019831, 61.738695, 0.061035,0.440918, 0.977051, 7.141113, 9.460449, -2.929688, 0.033741, 0.000357,0.513225,-0.857590,-0.057573,-0.035253,-1.077544, -0.856981
3.035517, -1.863742, 61.812597, 0.024902,0.442383, 1.026367, 4.699707, 6.042480, -2.746582, 0.031073, 0.000347,0.513757,-0.857373,-0.052980,-0.032528,-1.078833, -0.747655
2.707522, -1.792372, 61.886937, -0.013672,0.450195, 1.072266, 5.676270, -0.366211, -2.624512, 0.028301, 0.001264,0.514303,-0.857141,-0.047255,-0.031283,-1.080131, -0.669636
2.441766, -1.885740, 61.924278, 0.009277,0.413086, 1.038574, 8.361816, -6.896973, -1.586914, 0.026732, 0.003147,0.514586,-0.857016,-0.042617,-0.032912,-1.080782, -0.630174
2.217772, -1.942329, 61.945499, -0.006836,0.391113, 1.023438, 2.990723, -2.502441, -0.549316, 0.025312, 0.004572,0.514741,-0.856960,-0.038707,-0.033900,-1.081153, -0.558506
1.966782, -1.997509, 61.910897, 0.021484,0.337891, 1.074707, 2.929688, -4.211426, 2.563477, 0.023680, 0.006119,0.514474,-0.857157,-0.034327,-0.034863,-1.080549, -0.537350
1.754154, -2.070911, 61.868468, 0.050293,0.314453, 0.982910, 4.394531, -2.685547, 1.770020, 0.022416, 0.007631,0.514147,-0.857375,-0.030616,-0.036144,-1.079808, -0.456351
1.528330, -2.092680, 61.848995, 0.061523,0.322266, 0.992676, 5.249023, 1.342773, 0.976562, 0.020823, 0.008811,0.513986,-0.857501,-0.026674,-0.036524,-1.079469, -0.448253
1.340420, -2.065412, 61.822590, 0.043457,0.260254, 1.030762, -2.624512, -0.427246, 1.403809, 0.019292, 0.009454,0.513773,-0.857657,-0.023395,-0.036048,-1.079008, -0.366979
1.244443, -2.063952, 61.797031, 0.033691,0.217285, 1.062500, -4.272461, 0.793457, 1.464844, 0.018565, 0.009878,0.513573,-0.857788,-0.021720,-0.036023,-1.078562, -0.352101
1.116721, -2.076973, 61.773132, 0.082520,0.196777, 1.019531, -1.892090, -0.854492, 1.098633, 0.017665, 0.010551,0.513383,-0.857913,-0.019490,-0.036250,-1.078145, -0.283014
0.980843, -2.090363, 61.758270, 0.065430,0.186035, 1.012695, -0.488281, -0.793457, 1.342773, 0.016706, 0.011262,0.513259,-0.857998,-0.017119,-0.036484,-1.077885, -0.270448
0.789279, -2.082122, 61.732049, 0.014648,0.165527, 1.026367, 0.427246, 1.220703, 1.892090, 0.015232, 0.012062,0.513043,-0.858143,-0.013776,-0.036340,-1.077428, -0.207560
0.667033, -2.101110, 61.704564, 0.054199,0.124512, 1.051270, -3.051758, -0.610352, 1.586914, 0.014399, 0.012755,0.512823,-0.858279,-0.011642,-0.036671,-1.076948, -0.198475
0.522657, -2.110429, 61.681260, 0.042969,0.117188, 1.019531, -2.258301, 0.000000, 1.342773, 0.013356, 0.013474,0.512632,-0.858399,-0.009122,-0.036834,-1.076541, -0.149183
0.335850, -2.143793, 61.650838, 0.061523,0.125000, 1.054688, -1.098633, 1.831055, 1.586914, 0.012102, 0.014563,0.512379,-0.858551,-0.005862,-0.037416,-1.076010, -0.133959
0.211624, -2.165832, 61.635019, 0.061035,0.095703, 1.088379, -0.854492, 1.953125, 0.976562, 0.011268, 0.015285,0.512243,-0.858631,-0.003694,-0.037801,-1.075734, -0.113223
0.072145, -2.200781, 61.631010, 0.061523,0.093262, 1.013184, -1.525879, 0.305176, 0.427246, 0.010378, 0.016171,0.512191,-0.858657,-0.001259,-0.038411,-1.075664, -0.082863
-0.101185, -2.213269, 61.628558, 0.030273,0.094727, 1.100098, -2.990723, 2.807617, 0.305176, 0.009135, 0.017039,0.512147,-0.858680,0.001766,-0.038629,-1.075621, -0.074657
-0.241344, -2.197163, 61.627055, 0.060547,0.041504, 1.034180, -1.037598, 0.305176, 0.488281, 0.008013, 0.017545,0.512116,-0.858700,0.004212,-0.038348,-1.075595, -0.062760
-0.306749, -2.234586, 61.622964, 0.037109,0.130371, 1.046387, -0.732422, 0.610352, 0.244141, 0.007689, 0.018118,0.512071,-0.858718,0.005354,-0.039001,-1.075524, -0.000000
