time,velocity_x_theoretical,velocity_x_actual,velocity_y,ay,speedx,speedy,steeringangle,z_orientation,z,x,y,w
0.278,0.53795,0.66993,0.404649,-0.074219,0.66993,0,-0.947916,0.414143,0.414143,0,0,-0.910212
0.279,0.53795,0.668298,0.397073,-0.066406,0.668298,0,-0.945607,0.423062,0.423062,0,0,-0.906101
0.28,0.537367,0.668298,0.38711,-0.112793,0.668298,0,-0.945607,0.431171,0.431171,0,0,-0.90227
0.281,0.536006,0.667599,0.379344,-0.106934,0.667599,0,-0.944618,0.437586,0.437586,0,0,-0.899177
0.282,0.536006,0.665967,0.372144,-0.038086,0.665967,0,-0.942309,0.448327,0.448327,0,0,-0.89387
0.283,0.537367,0.665967,0.365158,-0.088867,0.665967,0,-0.942309,0.454452,0.454452,0,0,-0.890771
0.284,0.538922,0.667599,0.354306,-0.069824,0.667599,0,-0.944618,0.46285,0.46285,0,0,-0.886436
0.285,0.539894,0.669464,0.347442,-0.091309,0.669464,0,-0.947256,0.473263,0.473263,0,0,-0.880921
0.286,0.540672,0.670629,0.339757,-0.052246,0.670629,0,-0.948905,0.480079,0.480079,0,0,-0.877225
0.287,0.560503,0.671562,0.331029,-0.063477,0.671562,0,-0.950225,0.49028,0.49028,0,0,-0.871565
0.288,0.555059,0.695338,0.323346,-0.10791,0.695338,0,-0.983867,0.498456,0.498456,0,0,-0.866915
0.289,0.543977,0.688811,0.316246,-0.094727,0.688811,0,-0.974632,0.506867,0.506867,0,0,-0.862024
0.29,0.547477,0.675524,0.317125,0.031738,0.675524,0,-0.955832,0.515106,0.515106,0,0,-0.857126
0.291,0.553698,0.67972,0.306403,-0.268555,0.67972,0,-0.961769,0.523418,0.523418,0,0,-0.852076
0.292,0.586554,0.687179,0.292766,0.000977,0.687179,0,-0.972323,0.531636,0.531636,0,0,-0.846973
0.293,0.580527,0.726573,0.284272,0.00293,0.726573,0,-1.028063,0.54027,0.54027,0,0,-0.841491
0.294,0.564196,0.719347,0.27926,-0.063965,0.719347,0,-1.017839,0.548814,0.548814,0,0,-0.835944
0.295,0.574306,0.699767,0.286468,-0.375488,0.699767,0,-0.990133,0.555086,0.555086,0,0,-0.831793
0.296,0.583444,0.711888,0.271866,-0.356445,0.711888,0,-1.007284,0.563383,0.563383,0,0,-0.826196
0.297,0.596081,0.722844,0.260028,-0.143066,0.722844,0,-1.022786,0.573919,0.573919,0,0,-0.818912
0.298,0.590054,0.737995,0.251172,-0.037109,0.737995,0,-1.044225,0.582409,0.582409,0,0,-0.812896
0.299,0.584416,0.730769,0.242846,-0.102539,0.730769,0,-1.034,0.590755,0.590755,0,0,-0.806851
0.3,0.590443,0.724009,0.238542,-0.13916,0.724009,0,-1.024435,0.596874,0.596874,0,0,-0.802335
0.301,0.596858,0.731235,0.224743,-0.222656,0.731235,0,-1.03466,0.60723,0.60723,0,0,-0.794526
0.302,0.59647,0.738928,0.212005,-0.06543,0.738928,0,-1.045544,0.61559,0.61559,0,0,-0.788067
0.303,0.592387,0.738462,0.204501,0.09668,0.738462,0,-1.044884,0.623744,0.623744,0,0,-0.781628
0.304,0.592387,0.733566,0.196918,-0.058105,0.733566,0,-1.037958,0.631775,0.631775,0,0,-0.775152
0.305,0.598608,0.733566,0.183705,-0.092773,0.733566,0,-1.037958,0.639807,0.639807,0,0,-0.768536
0.306,0.602691,0.741026,0.172394,-0.145508,0.741026,0,-1.048512,0.647838,0.647838,0,0,-0.761778
0.307,0.60308,0.745921,0.162095,-0.018555,0.745921,0,-1.055439,0.655885,0.655885,0,0,-0.754861
0.308,0.612801,0.746387,0.150159,0.001953,0.746387,0,-1.056098,0.663906,0.663906,0,0,-0.747816
0.309,0.615328,0.758042,0.141085,-0.217773,0.758042,0,-1.07259,0.67177,0.67177,0,0,-0.74076
0.31,0.613384,0.761072,0.131269,0.012207,0.761072,0,-1.076877,0.679869,0.679869,0,0,-0.733334
0.311,0.610468,0.758741,0.119998,0.030762,0.758741,0,-1.073579,0.68806,0.68806,0,0,-0.725654
0.312,0.652462,0.755245,0.11027,-0.127441,0.755245,0,-1.068632,0.695255,0.695255,0,0,-0.718763
0.313,0.629715,0.805594,0.099774,-0.102051,0.805594,0,-1.139874,0.703782,0.703782,0,0,-0.710416
0.314,0.63788,0.778322,0.08536,-0.099121,0.778322,0,-1.101284,0.709587,0.709587,0,0,-0.704618
0.315,0.651489,0.788112,0.076658,-0.347168,0.788112,0,-1.115137,0.718983,0.718983,0,0,-0.695027
0.316,0.647601,0.804429,0.064773,-0.16748,0.804429,0,-1.138225,0.727113,0.727113,0,0,-0.686518
0.317,0.640797,0.799767,0.048922,0.077637,0.799767,0,-1.131628,0.734656,0.734656,0,0,-0.678439
0.318,0.657711,0.791608,0.037444,-0.146973,0.791608,0,-1.120084,0.742622,0.742622,0,0,-0.66971
0.319,0.670542,0.811888,0.025134,-0.226562,0.811888,0,-1.148779,0.750101,0.750101,0,0,-0.661323
0.32,0.659655,0.827273,0.009082,-0.253418,0.827273,0,-1.170548,0.757659,0.757659,0,0,-0.652651
0.321,0.655767,0.814219,-0.002789,-0.052246,0.814219,0,-1.152077,0.764965,0.764965,0,0,-0.644072
0.322,0.663738,0.809557,-0.014694,-0.316406,0.809557,0,-1.145481,0.772457,0.772457,0,0,-0.635067
0.323,0.66957,0.819114,-0.030984,-0.256348,0.819114,0,-1.159004,0.779912,0.779912,0,0,-0.625889
0.324,0.669376,0.826107,-0.043363,-0.140137,0.826107,0,-1.168898,0.786868,0.786868,0,0,-0.617122
0.325,0.666848,0.825874,-0.056923,-0.037598,0.825874,0,-1.168569,0.794413,0.794413,0,0,-0.607377
0.326,0.670153,0.822844,-0.070924,-0.192383,0.822844,0,-1.164281,0.7997,0.7997,0,0,-0.6004
0.327,0.673653,0.826807,-0.088831,-0.175781,0.826807,0,-1.169888,0.80802,0.80802,0,0,-0.589155
0.328,0.607746,0.831002,-0.101835,-0.143066,0.831002,0,-1.175825,0.813373,0.813373,0,0,-0.581742
0.329,0.47807,0.751981,-0.115675,-0.010742,0.751981,0,-0.98129,0.820291,0.820291,0,0,-0.571947
0.33,0.429271,0.596503,-0.131988,-0.01709,0.596503,0,-0.778401,0.824723,0.824723,0,0,-0.565537
0.331,0.345284,0.537995,-0.130314,0.04248,0.537995,0,-0.702051,0.828676,0.828676,0,0,-0.559728
0.332,0.334979,0.437296,-0.11141,0.166016,0.437296,0,-0.570645,0.831871,0.831871,0,0,-0.554969
0.333,0.267711,0.424942,-0.109485,0.227539,0.424942,0,0,0.831871,0.831871,0,0,-0.554969
0.334,0.262073,0.344289,-0.091605,0.26416,0.344289,0,0,0.831871,0.831871,0,0,-0.554969
0.335,0.202387,0.337529,-0.096772,0.23584,0.337529,0,0,0.831871,0.831871,0,0,-0.554969
0.336,0.19986,0.265967,-0.083572,0.164062,0.265967,0,0,0.831871,0.831871,0,0,-0.554969
0.337,0.149117,0.262937,-0.085365,0.15332,0.262937,0,0,0.831871,0.831871,0,0,-0.554969
0.338,0.146007,0.202098,-0.069389,0.131836,0.202098,0,0,0.831871,0.831871,0,0,-0.554969
0.339,0.104207,0.198368,-0.0703,0.078613,0.198368,0,0,0.831871,0.831871,0,0,-0.554969
0.34,0.091181,0.148252,-0.054441,0.088867,0.148252,0,0,0.831871,0.831871,0,0,-0.554969
0.341,0.077961,0.132634,-0.053459,0.102051,0.132634,0,0,0.831871,0.831871,0,0,-0.554969
0.342,0.049382,0.116783,-0.039755,0.062012,0.116783,0,0,0.831871,0.831871,0,0,-0.554969
0.343,0.048215,0.082517,-0.035293,0.116211,0.082517,0,0,0.831871,0.831871,0,0,-0.554969
0.344,0.068435,0.081119,-0.031056,0.077637,0.081119,0,0.0258,0.831728,0.831728,0,0,-0.555183
0.345,0.060658,0.105361,-0.022029,0.068848,0.105361,0,0.03351,0.831539,0.831539,0,0,-0.555466
0.346,0.04841,0.096037,-0.02182,0.069336,0.096037,0,0.030545,0.831359,0.831359,0,0,-0.555735
0.347,0.038689,0.081352,-0.02842,0.152344,0.081352,0,0.025874,0.831211,0.831211,0,0,-0.555957
0.348,0.030329,0.069697,-0.02587,0.34375,0.069697,0,0.030094,0.831061,0.831061,0,0,-0.556181
0.349,0.024108,0.059674,-0.021882,0.238281,0.059674,0,0.077549,0.830698,0.830698,0,0,-0.556723
0.35,0.019442,0.052214,-0.018734,0.042969,0.052214,0,0.067855,0.830258,0.830258,0,0,-0.557379
0.351,0.015748,0,-0.016033,-0.029785,0,0,0,0.830258,0.830258,0,0,-0.557379
0.352,0.012443,0,-0.014009,-0.014648,0,0,0,0.830258,0.830258,0,0,-0.557379
0.353,0.01011,0,0,-0.04248,0,0,0,0.830258,0.830258,0,0,-0.557379
0.354,0.008165,0,0,-0.07959,0,0,0,0.830258,0.830258,0,0,-0.557379
0.355,0.006416,0,0,-0.090332,0,0,0,0.830258,0.830258,0,0,-0.557379
0.356,0.004666,0,0,-0.125,0,0,0,0.830258,0.830258,0,0,-0.557379
0.357,0.005638,0,0,-0.137207,0,0,0,0.830258,0.830258,0,0,-0.557379
0.358,-0.142313,0,0,-0.198242,0,0,0,0.830258,0.830258,0,0,-0.557379
0.359,-0.219496,-0.147319,0,-0.233398,-0.147319,0,-0.191449,0.831519,0.831519,0,0,-0.555497
0.36,-0.287542,-0.23986,0,-0.135254,-0.23986,0,-0.311711,0.833324,0.833324,0,0,-0.552786
0.361,-0.411191,-0.321445,0.038474,0.477539,-0.321445,0,-0.417735,0.835598,0.835598,0,0,-0.549341
0.362,-0.530368,-0.469697,0.063171,0.327637,-0.469697,0,-0.610395,0.838864,0.838864,0,0,-0.544342
0.363,-0.614356,-0.612587,0.086234,0.333008,-0.612587,0,-0.796089,0.843247,0.843247,0,0,-0.537526
0.364,-0.686096,-0.713287,0.129388,0.655762,-0.713287,0,-0.926953,0.848089,0.848089,0,0,-0.529854
0.365,-0.757641,-0.799301,0.177597,0.48584,-0.799301,0,-1.038732,0.853757,0.853757,0,0,-0.520672
0.366,-0.831713,-0.885082,0.216974,0.397461,-0.885082,0,-1.150209,0.858019,0.858019,0,0,-0.513619
0.367,-0.889066,-0.973893,0.283518,0.598633,-0.973893,0,-1.265624,0.86626,0.86626,0,0,-0.499593
0.368,-0.931643,-1.042657,0.305593,0.350098,-1.042657,0,-1.354987,0.87269,0.87269,0,0,-0.488275
0.369,-0.961389,-1.093706,0.355529,0.454102,-1.093706,0,-1.421327,0.879696,0.879696,0,0,-0.475536
0.37,-1.002022,-1.129371,0.402383,0.403809,-1.129371,0,-1.467675,0.886564,0.886564,0,0,-0.462605
0.371,-1.047516,-1.178089,0.453817,0.441895,-1.178089,0,-1.530987,0.892036,0.892036,0,0,-0.451965
0.372,-1.086593,-1.232634,0.516159,0.361328,-1.232634,0,-1.601871,0.900548,0.900548,0,0,-0.434756
0.373,-1.118283,-1.279487,0.545566,0.277344,-1.279487,0,-1.662759,0.907673,0.907673,0,0,-0.419678
0.374,-1.137725,-1.317483,0.612099,0.387207,-1.317483,0,-1.712136,0.913294,0.913294,0,0,-0.407301
0.375,-1.156972,-1.340793,0.66612,0.344727,-1.340793,0,-1.742429,0.919908,0.919908,0,0,-0.392133
0.376,-1.183607,-1.363869,0.728552,0.321289,-1.363869,0,-1.772418,0.928381,0.928381,0,0,-0.37163
0.377,-1.213353,-1.395804,0.768094,0.391602,-1.395804,0,-1.813919,0.93497,0.93497,0,0,-0.354726
0.378,-1.243099,-1.431469,0.812729,0.293945,-1.431469,0,-1.860267,0.939822,0.939822,0,0,-0.341665
0.379,-1.1978,-1.467133,0.886011,0.221191,-1.467133,0,-1.906614,0.946161,0.946161,0,0,-0.323698
0.38,-1.026519,-1.412821,0.926776,0.126953,-1.412821,0,0,0.946161,0.946161,0,0,-0.323698
0.381,-0.993079,-1.207459,0.978237,0.11084,-1.207459,0,0,0.946161,0.946161,0,0,-0.323698
0.382,-0.939226,-1.167366,0.968507,-0.120605,-1.167366,0,0,0.946161,0.946161,0,0,-0.323698
0.383,-0.887511,-1.102797,0.828179,-0.563965,-1.102797,0,0,0.946161,0.946161,0,0,-0.323698
0.384,-0.83774,-1.040793,0.799857,-0.452637,-1.040793,0,0,0.946161,0.946161,0,0,-0.323698
0.385,-0.787775,-0.981119,0.816232,-0.481445,-0.981119,0,0,0.946161,0.946161,0,0,-0.323698
0.386,-0.734116,-0.921212,0.789858,-0.5,-0.921212,0,0,0.946161,0.946161,0,0,-0.323698
0.387,-0.672486,-0.856876,0.757356,-0.515625,-0.856876,0,0,0.946161,0.946161,0,0,-0.323698
0.388,-0.561669,-0.782984,0.671615,-0.402832,-0.782984,0,0,0.946161,0.946161,0,0,-0.323698
0.389,-0.534256,-0.650117,0.680656,-0.393066,-0.650117,0,0,0.946161,0.946161,0,0,-0.323698
0.39,-0.509565,-0.617249,0.631965,-0.372559,-0.617249,0,0,0.946161,0.946161,0,0,-0.323698
0.391,-0.43491,-0.587646,0.529761,-0.412598,-0.587646,0,0,0.946161,0.946161,0,0,-0.323698
0.392,-0.396026,-0.498135,0.506991,-0.393555,-0.498135,0,0,0.946161,0.946161,0,0,-0.323698
0.393,-0.38475,-0.451515,0.486516,-0.423828,-0.451515,0,0,0.946161,0.946161,0,0,-0.323698
0.394,-0.420912,-0.437995,0.414062,-0.369141,-0.437995,0,0,0.946161,0.946161,0,0,-0.323698
0.395,-0.438603,-0.481352,0.376175,-0.330566,-0.481352,0,0,0.946161,0.946161,0,0,-0.323698
0.396,-0.423828,-0.502564,0.365176,-0.282227,-0.502564,0,0,0.946161,0.946161,0,0,-0.323698
0.397,-0.390777,-0.484848,0.418793,-0.092773,-0.484848,0,0,0.946161,0.946161,0,0,-0.323698
0.398,-0.374057,-0.445221,0.403675,-0.090332,-0.445221,0,0,0.946161,0.946161,0,0,-0.323698
0.399,-0.35656,-0.425175,0.403011,-0.092773,-0.425175,0,0,0.946161,0.946161,0,0,-0.323698
0.4,-0.346061,-0.404196,0.369692,-0.337402,-0.404196,0,0,0.946161,0.946161,0,0,-0.323698
0.401,-0.33148,-0.391608,0.353375,-0.069824,-0.391608,0,0,0.946161,0.946161,0,0,-0.323698
0.402,-0.314566,-0.374126,0.336032,-0.202637,-0.374126,0,0,0.946161,0.946161,0,0,-0.323698
0.403,-0.300957,-0.353846,0.32563,-0.287109,-0.353846,0,0,0.946161,0.946161,0,0,-0.323698
0.404,-0.281321,-0.337529,0.311261,-0.108887,-0.337529,0,0,0.946161,0.946161,0,0,-0.323698
0.405,-0.271405,-0.313986,0.294196,-0.203613,-0.313986,0,0,0.946161,0.946161,0,0,-0.323698
0.406,-0.250992,-0.302098,0.280638,-0.166016,-0.302098,0,0,0.946161,0.946161,0,0,-0.323698
0.407,-0.235244,-0.277622,0.261066,-0.152344,-0.277622,0,0,0.946161,0.946161,0,0,-0.323698
0.408,-0.219107,-0.258741,0.251214,-0.194824,-0.258741,0,0,0.946161,0.946161,0,0,-0.323698
0.409,-0.20647,-0.239394,0.230837,-0.132324,-0.239394,0,0,0.946161,0.946161,0,0,-0.323698
0.41,-0.186251,-0.224242,0.215111,-0.20459,-0.224242,0,0,0.946161,0.946161,0,0,-0.323698
0.411,-0.156894,-0.2,0.186425,-0.130859,-0.2,0,0,0.946161,0.946161,0,0,-0.323698
0.412,-0.1567,-0.164802,0.186407,-0.18457,-0.164802,0,0,0.946161,0.946161,0,0,-0.323698
0.413,-0.133175,-0.164569,0.16626,-0.253906,-0.164569,0,0,0.946161,0.946161,0,0,-0.323698
0.414,-0.11004,-0.136364,0.13696,-0.105957,-0.136364,0,0,0.946161,0.946161,0,0,-0.323698
0.415,-0.101485,-0.108625,0.136754,-0.27002,-0.108625,0,0,0.946161,0.946161,0,0,-0.323698
0.416,-0.097208,-0.098368,0.113284,-0.299316,-0.098368,0,0,0.946161,0.946161,0,0,-0.323698
0.417,-0.084182,-0.09324,0.09021,-0.269043,-0.09324,0,0,0.946161,0.946161,0,0,-0.323698
0.418,-0.071156,-0.077622,0.081704,-0.112305,-0.077622,0,0,0.946161,0.946161,0,0,-0.323698
0.419,-0.059491,-0.062005,0.07745,-0.058105,-0.062005,0,0,0.946161,0.946161,0,0,-0.323698
0.42,-0.050354,0,0.064458,-0.099121,0,0,0,0.946161,0.946161,0,0,-0.323698
0.421,-0.042383,0,0.051491,-0.066895,0,0,0,0.946161,0.946161,0,0,-0.323698
0.422,-0.035578,0,0,-0.061523,0,0,0,0.946161,0.946161,0,0,-0.323698
0.423,-0.030135,0,0,-0.061523,0,0,0,0.946161,0.946161,0,0,-0.323698
0.424,-0.025274,0,0,-0.056152,0,0,0,0.946161,0.946161,0,0,-0.323698
0.425,-0.020997,0,0,-0.056641,0,0,0,0.946161,0.946161,0,0,-0.323698
0.426,-0.017886,0,0,-0.050781,0,0,0,0.946161,0.946161,0,0,-0.323698
0.427,-0.01497,0,0,-0.05127,0,0,0,0.946161,0.946161,0,0,-0.323698
0.428,-0.012443,0,0,-0.049316,0,0,0,0.946161,0.946161,0,0,-0.323698
0.429,-0.010498,0,0,-0.050293,0,0,0,0.946161,0.946161,0,0,-0.323698
0.43,-0.008943,0,0,-0.050293,0,0,0,0.946161,0.946161,0,0,-0.323698
0.431,-0.007582,0,0,-0.055664,0,0,0,0.946161,0.946161,0,0,-0.323698
0.432,-0.006221,0,0,-0.054688,0,0,0,0.946161,0.946161,0,0,-0.323698
0.433,-0.005249,0,0,-0.055664,0,0,0,0.946161,0.946161,0,0,-0.323698
0.434,-0.004277,0,0,-0.05957,0,0,0,0.946161,0.946161,0,0,-0.323698
0.435,0.003888,0,0,-0.058594,0,0,0,0.946161,0.946161,0,0,-0.323698
0.436,0.119566,0,0,-0.05957,0,0,0,0.946161,0.946161,0,0,-0.323698
0.437,0.1567,0.166667,0,-0.07666,0.166667,0,0,0.946161,0.946161,0,0,-0.323698
0.438,0.250603,0.211189,0,-0.111816,0.211189,0,0,0.946161,0.946161,0,0,-0.323698
0.439,0.306206,0.323776,-0.138291,-0.654297,0.323776,0,0,0.946161,0.946161,0,0,-0.323698
0.44,0.36492,0.390443,-0.17525,0.072266,0.390443,0,0,0.946161,0.946161,0,0,-0.323698
0.441,0.433354,0.460839,-0.268653,-0.224121,0.460839,0,-0.016391,0.946213,0.946213,0,0,-0.323544
0.442,0.496345,0.54289,-0.323831,-0.96875,0.54289,0,-0.019309,0.946276,0.946276,0,0,-0.32336
0.443,0.548254,0.618415,-0.382288,-0.84375,0.618415,0,-0.021995,0.946352,0.946352,0,0,-0.323137
0.444,0.588887,0.680653,-0.450369,-0.608887,0.680653,0,-0.024209,0.946425,0.946425,0,0,-0.322925
0.445,0.621744,0.729371,-0.512998,-0.523926,0.729371,0,-0.025941,0.946511,0.946511,0,0,-0.322673
0.446,0.655378,0.768765,-0.564723,-0.580078,0.768765,0,-0.233578,0.947243,0.947243,0,0,-0.320516
0.447,0.687262,0.809091,-0.605352,-0.528809,0.809091,0,-0.245831,0.948028,0.948028,0,0,-0.318187
0.448,0.722646,0.847319,-0.638082,-0.424805,0.847319,0,-0.257446,0.948846,0.948846,0,0,-0.315738
0.449,0.758807,0.889744,-0.671449,-0.449219,0.889744,0,-0.270336,0.949711,0.949711,0,0,-0.313128
0.45,0.763279,0.9331,-0.703077,-0.43457,0.9331,0,-0.283509,0.95058,0.95058,0,0,-0.31048
0.451,0.80605,0.938462,-0.73848,-0.390137,0.938462,0,-0.325099,0.951596,0.951596,0,0,-0.307351
0.452,0.842795,0.989744,-0.775893,-0.305664,0.989744,0,-0.342864,0.952631,0.952631,0,0,-0.30413
0.453,0.876235,1.0338,-0.782064,-0.055664,1.0338,0,-0.358126,0.953709,0.953709,0,0,-0.300732
0.454,0.901703,1.073893,-0.827044,-0.228027,1.073893,0,-0.372015,0.95483,0.95483,0,0,-0.297154
0.455,0.920562,1.104429,-0.867912,0.001953,1.104429,0,-0.382593,0.955954,0.955954,0,0,-0.293518
0.456,0.91959,1.12704,-0.904316,-0.074219,1.12704,0,-0.342435,0.956958,0.956958,0,0,-0.290226
0.457,0.936115,1.125874,-0.932444,-0.436035,1.125874,0,-0.342081,0.957943,0.957943,0,0,-0.286958
0.458,0.965083,1.145688,-0.95457,-0.495605,1.145688,0,-0.348101,0.958979,0.958979,0,0,-0.283477
0.459,0.995023,1.18042,-0.956229,-0.354004,1.18042,0,-0.358653,0.95994,0.95994,0,0,-0.280205
0.46,1.010577,1.216317,-0.975881,0.044922,1.216317,0,-0.36956,0.960975,0.960975,0,0,-0.276636
0.461,0.979276,1.234965,-1.009041,-0.108887,1.234965,0,0,0.960975,0.960975,0,0,-0.276636
0.462,1.029629,1.197436,-1.042779,-0.09668,1.197436,0,0,0.960975,0.960975,0,0,-0.276636
0.463,1.020881,1.257809,-1.061612,-0.266113,1.257809,0,0,0.960975,0.960975,0,0,-0.276636
0.464,1.03274,1.247319,-1.033476,-0.072266,1.247319,0,0,0.960975,0.960975,0,0,-0.276636
0.465,1.050626,1.261538,-1.088981,-0.246582,1.261538,0,0,0.960975,0.960975,0,0,-0.276636
0.466,0.999689,1.282984,-1.095453,-0.097168,1.282984,0,0,0.960975,0.960975,0,0,-0.276636
0.467,0.806634,1.221911,-1.09752,-0.012207,1.221911,0,0,0.960975,0.960975,0,0,-0.276636
0.468,0.739171,0.990443,-1.116845,0.007324,0.990443,0,0,0.960975,0.960975,0,0,-0.276636
0.469,0.633603,0.909557,-0.861511,0.059082,0.909557,0,0,0.960975,0.960975,0,0,-0.276636
0.47,0.599775,0.782984,-0.860444,0.33252,0.782984,0,0,0.960975,0.960975,0,0,-0.276636
0.471,0.508788,0.742424,-0.789102,0.336426,0.742424,0,0,0.960975,0.960975,0,0,-0.276636
0.472,0.501983,0.633333,-0.678716,0.402832,0.633333,0,0,0.960975,0.960975,0,0,-0.276636
0.473,0.423245,0.625175,-0.643095,0.421387,0.625175,0,0,0.960975,0.960975,0,0,-0.276636
0.474,0.419745,0.530769,-0.548304,0.400879,0.530769,0,0,0.960975,0.960975,0,0,-0.276636
0.475,0.350533,0.526573,-0.541062,0.322754,0.526573,0,0,0.960975,0.960975,0,0,-0.276636
0.476,0.32487,0.44359,-0.459288,0.373535,0.44359,0,0,0.960975,0.960975,0,0,-0.276636
0.477,0.283265,0.412821,-0.455598,0.251465,0.412821,0,0,0.960975,0.960975,0,0,-0.276636
0.478,0.243993,0.362937,-0.383734,0.244629,0.362937,0,0,0.960975,0.960975,0,0,-0.276636
0.479,0.216385,0.315851,-0.357002,0.23584,0.315851,0,0,0.960975,0.960975,0,0,-0.276636
0.48,0.181585,0.282751,-0.313667,0.222656,0.282751,0,0,0.960975,0.960975,0,0,-0.276636
0.481,0.152228,0.241026,-0.272824,0.186523,0.241026,0,0,0.960975,0.960975,0,0,-0.276636
0.482,0.130453,0.205828,-0.24411,0.175293,0.205828,0,0,0.960975,0.960975,0,0,-0.276636
0.483,0.096042,0.17972,-0.208015,0.139648,0.17972,0,0,0.960975,0.960975,0,0,-0.276636
0.484,0.08671,0.138462,-0.177631,0.13623,0.138462,0,0,0.960975,0.960975,0,0,-0.276636
0.485,0.052881,0.127273,-0.155103,0.124023,0.127273,0,0,0.960975,0.960975,0,0,-0.276636
0.486,0.04491,0.086713,-0.109842,0.08252,0.086713,0,0,0.960975,0.960975,0,0,-0.276636
0.487,0.035384,0.077156,-0.07484,0.075684,0.077156,0,0,0.960975,0.960975,0,0,-0.276636
0.488,0.015164,0.065734,-0.066594,0.039551,0.065734,0,0,0.960975,0.960975,0,0,-0.276636
0.489,0.007193,0,-0.066598,0.06543,0,0,0,0.960975,0.960975,0,0,-0.276636
0.49,0.005055,0,-0.056751,0.072754,0,0,0,0.960975,0.960975,0,0,-0.276636
0.491,0.003305,0,0,0.173828,0,0,0,0.960975,0.960975,0,0,-0.276636
0.492,-0.00486,0,0,0.120605,0,0,0,0.960975,0.960975,0,0,-0.276636
0.493,-0.010498,0,0,0.165527,0,0,0,0.960975,0.960975,0,0,-0.276636
0.494,-0.015164,0,0,0.091309,0,0,0,0.960975,0.960975,0,0,-0.276636
0.495,-0.020997,0,0,0.125,0,0,0,0.960975,0.960975,0,0,-0.276636
0.496,-0.023913,0,0,0.115723,0,0,0,0.960975,0.960975,0,0,-0.276636
0.497,-0.027024,0,0,-0.005371,0,0,0,0.960975,0.960975,0,0,-0.276636
0.498,-0.02994,0,0,0.010254,0,0,0,0.960975,0.960975,0,0,-0.276636
0.499,-0.032468,0,0,0.01123,0,0,0,0.960975,0.960975,0,0,-0.276636
0.5,-0.035189,0,0,-0.01123,0,0,0,0.960975,0.960975,0,0,-0.276636
0.501,-0.036356,0,0,-0.025391,0,0,0,0.960975,0.960975,0,0,-0.276636
0.502,-0.037717,0,0,-0.032715,0,0,0,0.960975,0.960975,0,0,-0.276636
0.503,-0.037717,0,0,-0.043945,0,0,0,0.960975,0.960975,0,0,-0.276636
0.504,-0.037522,0,0,-0.050293,0,0,0,0.960975,0.960975,0,0,-0.276636
0.505,-0.036939,0,0,-0.052734,0,0,0,0.960975,0.960975,0,0,-0.276636
0.506,-0.035773,0,0,-0.054199,0,0,0,0.960975,0.960975,0,0,-0.276636
0.507,-0.034995,0,0,-0.049805,0,0,0,0.960975,0.960975,0,0,-0.276636
0.508,-0.034801,0,0,-0.051758,0,0,0,0.960975,0.960975,0,0,-0.276636
0.509,-0.033828,0,0,-0.056641,0,0,0,0.960975,0.960975,0,0,-0.276636
0.51,-0.034023,0,0,-0.059082,0,0,0,0.960975,0.960975,0,0,-0.276636
0.511,-0.034606,0,0,-0.062012,0,0,0,0.960975,0.960975,0,0,-0.276636
0.512,-0.034995,0,0,-0.060547,0,0,0,0.960975,0.960975,0,0,-0.276636
0.513,-0.036356,0,0,-0.058105,0,0,0,0.960975,0.960975,0,0,-0.276636
0.514,-0.037717,0,0,-0.05957,0,0,0,0.960975,0.960975,0,0,-0.276636
0.515,-0.039078,0,0,-0.062988,0,0,0,0.960975,0.960975,0,0,-0.276636
0.516,-0.04005,0,0,-0.060547,0,0,0,0.960975,0.960975,0,0,-0.276636
0.517,-0.036356,0,0,-0.056641,0,0,0,0.960975,0.960975,0,0,-0.276636
0.518,-0.031495,0,0,-0.056152,0,0,0,0.960975,0.960975,0,0,-0.276636
0.519,-0.027413,0,0,-0.056152,0,0,0,0.960975,0.960975,0,0,-0.276636
0.52,-0.023719,0,0,-0.057129,0,0,0,0.960975,0.960975,0,0,-0.276636
0.521,-0.020414,0,0,-0.053711,0,0,0,0.960975,0.960975,0,0,-0.276636
0.522,-0.017497,0,0,-0.052246,0,0,0,0.960975,0.960975,0,0,-0.276636
0.523,-0.015164,0,0,-0.04834,0,0,0,0.960975,0.960975,0,0,-0.276636
0.524,-0.012831,0,0,-0.047363,0,0,0,0.960975,0.960975,0,0,-0.276636
0.525,-0.010887,0,0,-0.046387,0,0,0,0.960975,0.960975,0,0,-0.276636
0.526,-0.009332,0,0,-0.04541,0,0,0,0.960975,0.960975,0,0,-0.276636
0.527,-0.007777,0,0,-0.04541,0,0,0,0.960975,0.960975,0,0,-0.276636
0.528,-0.00661,0,0,-0.041504,0,0,0,0.960975,0.960975,0,0,-0.276636
0.529,-0.005638,0,0,-0.044922,0,0,0,0.960975,0.960975,0,0,-0.276636
0.53,-0.00486,0,0,-0.050781,0,0,0,0.960975,0.960975,0,0,-0.276636
0.531,-0.004083,0,0,-0.048828,0,0,0,0.960975,0.960975,0,0,-0.276636
0.532,0.022358,0,0,-0.044434,0,0,0,0.960975,0.960975,0,0,-0.276636
0.533,0.1149,0.050117,0,-0.04541,0.050117,0,-0.024499,0.961043,0.961043,0,0,-0.2764
0.534,0.116067,0.161072,0,-0.04248,0.161072,0,-0.078737,0.961216,0.961216,0,0,-0.275796
